Atualizado em: 2025-08-28
"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"UAE - EMIRATES";"3605";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"31";"0";"12,9";"6,45"
"UAE - EMIRATES";"3609";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"31";"3,23";"0";"0"
"UAE - EMIRATES";"3613";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"27";"0";"3,7";"3,7"
"UAE - EMIRATES";"3621";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBGO";"SANTA GENOVEVA/GOIÂNIA(GO, BRASIL)";"31";"0";"9,68";"6,45"
"UAE - EMIRATES";"3625";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFI";"CATARATAS(PR, BRASIL)";"27";"0";"3,7";"3,7"
"UAE - EMIRATES";"3627";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFI";"CATARATAS(PR, BRASIL)";"31";"0";"16,13";"6,45"
"UAE - EMIRATES";"3629";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"31";"3,23";"12,9";"3,23"
"UAE - EMIRATES";"3651";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"22";"0";"13,64";"4,55"
"UAE - EMIRATES";"3665";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBNF";"MINISTRO VICTOR KONDER(SC, BRASIL)";"31";"3,23";"6,45";"3,23"
"UAE - EMIRATES";"4751";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"MPTO";"TOCUMEN INTL(PANAMÁ)";"31";"0";"0";"0"
"UAE - EMIRATES";"4758";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"MPTO";"TOCUMEN INTL(PANAMÁ)";"31";"3,23";"6,45";"6,45"
"UAE - EMIRATES";"4760";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"MPTO";"TOCUMEN INTL(PANAMÁ)";"31";"0";"3,23";"3,23"
"UAE - EMIRATES";"4836";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"14";"7,14";"7,14";"0"
"UAE - EMIRATES";"4844";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"13";"0";"15,38";"7,69"
"UAE - EMIRATES";"7202";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"19";"0";"0";"0"
"UAE - EMIRATES";"7206";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"31";"0";"6,45";"0"
"UAE - EMIRATES";"7208";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"27";"9,43";"5,66";"0"
"UAE - EMIRATES";"7222";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"31";"3,23";"12,9";"3,23"
"UAE - EMIRATES";"7224";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"0";"0";"0"
"UAE - EMIRATES";"7232";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"29";"3,45";"3,45";"3,45"
"UAE - EMIRATES";"7223";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"25";"0";"12,24";"6,12"
"UAE - EMIRATES";"3668";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"22,58";"16,13"
"UAE - EMIRATES";"3634";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"11,11";"3,7"
"UAE - EMIRATES";"7225";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"UAE - EMIRATES";"7233";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"29";"0";"6,9";"0"
"UAE - EMIRATES";"3732";"SGAS";"SILVIO PETTIROSSI INTERNATIONAL AIRPORT(PARAGUAI)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"7,41";"3,7"
"UAE - EMIRATES";"3734";"SUMU";"CARRASCO GRAL. CESÁREO L. BERISSO INTERNATIONAL AIRPORT(URUGUAI)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"29,03";"22,58"
"UAL - UNITED AIRLINES, INC";"0149";"KEWR";"NEWARK LIBERTY INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7325";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"16";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7329";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"17";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7332";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"17";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7337";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"17";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7343";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"13";"0";"7,69";"7,69"
"UAL - UNITED AIRLINES, INC";"7351";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"13";"0";"7,69";"7,69"
"UAL - UNITED AIRLINES, INC";"7363";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"17";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7375";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"20";"0";"5";"0"
"UAL - UNITED AIRLINES, INC";"7380";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"17";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"0861";"KIAD";"WASHINGTON DULLES INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"0062";"KIAH";"GEORGE BUSH INTERCONTINENTAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"0";"0"
"UAL - UNITED AIRLINES, INC";"0129";"KIAH";"GEORGE BUSH INTERCONTINENTAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7325";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"1";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7331";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"8";"12,5";"12,5";"0"
"UAL - UNITED AIRLINES, INC";"7352";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"8";"12,5";"12,5";"0"
"UAL - UNITED AIRLINES, INC";"7353";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"9";"11,11";"11,11";"11,11"
"UAL - UNITED AIRLINES, INC";"7361";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"6";"16,67";"16,67";"16,67"
"UAL - UNITED AIRLINES, INC";"7365";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"9";"0";"66,67";"11,11"
"UAL - UNITED AIRLINES, INC";"7377";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBKP";"VIRACOPOS(SP, BRASIL)";"30";"3,33";"30";"13,33"
"UAL - UNITED AIRLINES, INC";"0845";"KORD";"O´HARE INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7326";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"18";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7328";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"18";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7354";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"16";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7362";"SBBE";"INTERNACIONAL DE BELÉM/VAL DE CANS/JÚLIO CEZAR RIBEIRO(PA, BRASIL)";"KFLL";"FORT LAUDERDALE-HOLLYWOOD INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"18";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7324";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"3,33"
"UAL - UNITED AIRLINES, INC";"7325";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"8";"0";"12,5";"12,5"
"UAL - UNITED AIRLINES, INC";"7325";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7326";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7326";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"3,33"
"UAL - UNITED AIRLINES, INC";"7327";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"30";"0";"3,33";"3,33"
"UAL - UNITED AIRLINES, INC";"7329";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"1";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7329";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"3,23";"0"
"UAL - UNITED AIRLINES, INC";"7331";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"16";"0";"3,13";"3,13"
"UAL - UNITED AIRLINES, INC";"7332";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"3,23";"0"
"UAL - UNITED AIRLINES, INC";"7337";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"16";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7339";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"50";"25"
"UAL - UNITED AIRLINES, INC";"7350";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"23";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7352";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"9";"11,11";"11,11";"0"
"UAL - UNITED AIRLINES, INC";"7371";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"26";"0";"11,54";"3,85"
"UAL - UNITED AIRLINES, INC";"7379";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"26";"0";"7,69";"3,85"
"UAL - UNITED AIRLINES, INC";"7383";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"6";"16,67";"16,67";"0"
"UAL - UNITED AIRLINES, INC";"7325";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"25";"0"
"UAL - UNITED AIRLINES, INC";"7327";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"16";"0";"3,23";"0"
"UAL - UNITED AIRLINES, INC";"7330";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"3,7";"0"
"UAL - UNITED AIRLINES, INC";"7342";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"3,7";"0"
"UAL - UNITED AIRLINES, INC";"7354";"SBCT";"AFONSO PENA(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"23";"0";"8,7";"4,35"
"UAL - UNITED AIRLINES, INC";"7324";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"3,7";"3,7"
"UAL - UNITED AIRLINES, INC";"0128";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"KIAH";"GEORGE BUSH INTERCONTINENTAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"6,45";"0";"0"
"UAL - UNITED AIRLINES, INC";"3026";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"KIAH";"GEORGE BUSH INTERCONTINENTAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"1";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7325";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"3";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7332";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"UAL - UNITED AIRLINES, INC";"7333";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"1";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7335";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"0";"6,45";"0"
"UAL - UNITED AIRLINES, INC";"7336";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"UAL - UNITED AIRLINES, INC";"7347";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"31";"3,23";"12,9";"3,23"
"UAL - UNITED AIRLINES, INC";"7358";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"24";"0";"8,33";"4,17"
"UAL - UNITED AIRLINES, INC";"7370";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"17";"0";"11,76";"5,88"
"UAL - UNITED AIRLINES, INC";"7382";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"0";"6,45";"0"
"UAL - UNITED AIRLINES, INC";"0063";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"KIAH";"GEORGE BUSH INTERCONTINENTAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"3,23";"0";"0"
"UAL - UNITED AIRLINES, INC";"0148";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"KEWR";"NEWARK LIBERTY INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"0844";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"KORD";"O´HARE INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"0860";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"KIAD";"WASHINGTON DULLES INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"3,23";"0";"0"
"UAL - UNITED AIRLINES, INC";"3024";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"KIAD";"WASHINGTON DULLES INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"1";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7325";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"1";"0";"0";"0"
"UAL - UNITED AIRLINES, INC";"7327";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"29";"0";"3,45";"0"
"UAL - UNITED AIRLINES, INC";"7328";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"28";"0";"10,71";"7,14"
"UAL - UNITED AIRLINES, INC";"7330";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"UAL - UNITED AIRLINES, INC";"7330";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"16";"0";"9,68";"3,23"
"UAL - UNITED AIRLINES, INC";"7331";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"27";"0";"11,11";"3,7"
"UAL - UNITED AIRLINES, INC";"7331";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"29";"0";"3,45";"0"
"UAL - UNITED AIRLINES, INC";"7332";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"31";"0";"9,68";"0"
"UAL - UNITED AIRLINES, INC";"7332";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"29";"0";"3,45";"0"
"UAL - UNITED AIRLINES, INC";"7334";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"27";"0";"3,7";"0"
"UAL - UNITED AIRLINES, INC";"7335";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"29";"0";"12,07";"1,72"
"UAL - UNITED AIRLINES, INC";"7335";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"29";"0";"3,45";"0"
"UAL - UNITED AIRLINES, INC";"7337";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"14";"0";"7,14";"0"
"UAL - UNITED AIRLINES, INC";"7338";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"0";"6,67";"3,33"
"UAL - UNITED AIRLINES, INC";"7338";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBPA";"SALGADO FILHO(RS, BRASIL)";"27";"0";"3,7";"0"
"UAL - UNITED AIRLINES, INC";"7338";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"31";"0";"3,23";"0"
